City,Date,AQI,pct_Traffic,pct_Construction_Dust,pct_Industrial,pct_Crop_Biomass Burning,pct_Secondary_Photochemical,top_source,confidence_pct
Delhi,2019-05-24,151.0,25.1,30.8,17.5,9.7,17.0,Construction/Dust,57.4
Delhi,2019-05-25,125.0,20.6,27.7,17.2,9.1,25.3,Construction/Dust,53.1
Delhi,2019-05-26,135.0,21.6,23.3,19.9,10.0,25.3,Secondary/Photochemical,52.6
Delhi,2019-05-27,163.0,25.1,22.9,19.0,10.7,22.4,Traffic,52.9
Delhi,2019-05-28,175.0,25.8,22.6,19.2,10.5,21.8,Traffic,54.2
Delhi,2019-05-29,191.0,26.2,21.3,19.6,11.0,21.8,Traffic,55.7
Delhi,2019-05-30,226.0,27.3,21.9,18.9,11.9,20.0,Traffic,57.0
Delhi,2019-05-31,266.0,25.1,23.3,17.8,12.0,21.8,Traffic,52.3
Delhi,2019-06-01,300.0,25.2,22.1,18.3,12.2,22.2,Traffic,53.9
Delhi,2019-06-02,222.0,20.0,26.0,16.4,12.2,25.3,Construction/Dust,50.9
Delhi,2019-06-03,232.0,19.5,28.2,15.2,11.6,25.5,Construction/Dust,53.5
Delhi,2019-06-04,212.0,21.3,26.5,16.1,10.0,26.2,Construction/Dust,50.4
Delhi,2019-06-05,190.0,22.8,24.2,17.2,11.8,24.0,Construction/Dust,50.3
Delhi,2019-06-06,209.0,22.0,25.3,17.3,11.4,24.1,Construction/Dust,51.6
Delhi,2019-06-07,192.0,21.0,25.2,16.8,9.9,27.2,Secondary/Photochemical,52.6
Delhi,2019-06-08,184.0,25.9,23.1,15.1,11.3,24.5,Traffic,51.8
Delhi,2019-06-09,237.0,26.3,20.3,18.3,12.5,22.6,Traffic,54.8
Delhi,2019-06-10,230.0,27.1,23.6,15.8,11.3,22.1,Traffic,54.6
Delhi,2019-06-11,315.0,25.2,25.9,15.1,15.1,18.6,Construction/Dust,50.9
Delhi,2019-06-12,280.0,19.0,28.9,14.5,11.0,26.6,Construction/Dust,53.0
Delhi,2019-06-13,189.0,20.6,29.4,15.1,10.1,24.8,Construction/Dust,56.0
Delhi,2019-06-14,167.0,21.0,27.8,15.7,9.9,25.5,Construction/Dust,53.0
Delhi,2019-06-15,217.0,22.6,24.6,17.8,12.2,22.8,Construction/Dust,52.3
Delhi,2019-06-16,205.0,17.3,34.7,12.9,9.3,25.8,Construction/Dust,61.6
Delhi,2019-06-17,126.0,18.9,33.9,15.7,9.0,22.5,Construction/Dust,64.8
Delhi,2019-06-18,119.0,21.6,32.7,10.6,7.6,27.6,Construction/Dust,56.6
Delhi,2019-06-19,173.0,21.3,25.1,15.1,13.0,25.4,Secondary/Photochemical,50.4
Delhi,2019-06-20,175.0,19.4,29.6,12.5,9.0,29.5,Construction/Dust,50.1
Delhi,2019-06-21,178.0,23.4,24.4,14.8,12.1,25.3,Secondary/Photochemical,51.2
Delhi,2019-06-22,185.0,22.1,23.5,16.9,11.5,26.1,Secondary/Photochemical,53.4
Delhi,2019-06-23,153.0,18.6,30.8,13.4,9.0,28.2,Construction/Dust,53.4
Delhi,2019-06-24,118.0,19.2,36.0,15.8,7.1,21.8,Construction/Dust,68.5
Delhi,2019-06-25,131.0,21.2,24.4,16.4,10.8,27.3,Secondary/Photochemical,53.8
Delhi,2019-06-26,161.0,22.7,24.3,16.9,12.6,23.5,Construction/Dust,51.0
Delhi,2019-06-27,169.0,22.2,27.9,16.2,11.5,22.2,Construction/Dust,57.4
Delhi,2019-06-28,207.0,21.3,29.9,17.9,11.4,19.5,Construction/Dust,61.2
Delhi,2019-06-29,223.0,20.2,32.2,16.2,11.4,20.0,Construction/Dust,65.6
Delhi,2019-06-30,234.0,20.4,29.7,16.2,11.8,22.0,Construction/Dust,60.0
Delhi,2019-07-01,195.0,19.3,28.5,15.4,10.7,26.1,Construction/Dust,53.1
Delhi,2019-07-02,202.0,19.0,27.3,14.8,12.3,26.5,Construction/Dust,51.0
Delhi,2019-07-03,162.0,20.0,33.1,13.6,9.1,24.2,Construction/Dust,61.6
Delhi,2019-07-04,111.0,23.5,35.0,15.6,9.2,16.7,Construction/Dust,65.0
Delhi,2019-07-05,113.0,26.6,28.6,19.0,12.0,13.8,Construction/Dust,52.6
Delhi,2019-07-06,99.0,21.5,34.4,15.7,8.4,20.1,Construction/Dust,66.8
Delhi,2019-07-07,101.0,21.7,30.1,16.2,9.0,23.0,Construction/Dust,59.2
Delhi,2019-07-08,129.0,22.5,32.8,14.9,10.5,19.4,Construction/Dust,63.4
Delhi,2019-07-09,131.0,22.8,38.4,14.0,10.1,14.8,Construction/Dust,70.3
Delhi,2019-07-10,150.0,21.1,34.8,14.5,14.0,15.6,Construction/Dust,67.8
Delhi,2019-07-11,300.0,20.1,35.2,13.1,15.4,16.2,Construction/Dust,69.6
Delhi,2019-07-12,294.0,20.5,36.3,12.0,15.6,15.6,Construction/Dust,70.5
Delhi,2019-07-13,312.0,19.2,37.7,12.5,13.6,17.1,Construction/Dust,74.1
Delhi,2019-07-14,243.0,19.1,36.0,13.7,13.1,18.1,Construction/Dust,72.0
Delhi,2019-07-15,180.0,21.5,37.9,15.5,9.7,15.4,Construction/Dust,71.3
Delhi,2019-07-16,117.0,22.2,36.7,15.2,8.1,17.9,Construction/Dust,68.9
Delhi,2019-07-17,92.0,23.2,33.9,14.3,8.4,20.2,Construction/Dust,63.9
Delhi,2019-07-18,98.0,27.3,33.4,12.9,8.3,18.1,Construction/Dust,57.9
Delhi,2019-07-19,142.0,25.3,25.7,12.7,11.8,24.4,Construction/Dust,50.5
Delhi,2019-07-20,137.0,25.8,34.5,12.0,11.0,16.7,Construction/Dust,61.3
Delhi,2019-07-21,123.0,27.6,28.4,12.8,12.1,19.1,Construction/Dust,51.0
Delhi,2019-07-22,124.0,27.8,24.9,12.7,13.9,20.7,Traffic,53.8
Delhi,2019-07-23,156.0,28.1,23.6,11.9,14.4,22.0,Traffic,55.8
Delhi,2019-07-24,165.0,27.5,29.3,11.7,13.2,18.3,Construction/Dust,52.3
Delhi,2019-07-25,98.0,22.9,42.8,13.3,7.0,14.0,Construction/Dust,75.9
Delhi,2019-07-26,94.0,24.8,33.7,15.3,8.5,17.7,Construction/Dust,61.6
Delhi,2019-07-27,85.0,24.6,30.1,16.1,7.8,21.3,Construction/Dust,57.2
Delhi,2019-07-28,83.0,19.8,39.2,13.5,6.8,20.5,Construction/Dust,74.3
Delhi,2019-07-29,82.0,20.1,40.6,14.0,7.2,18.1,Construction/Dust,76.6
Delhi,2019-07-30,90.0,21.1,40.3,14.6,7.9,16.2,Construction/Dust,75.0
Delhi,2019-07-31,90.0,20.5,39.0,13.2,8.0,19.2,Construction/Dust,74.0
Delhi,2019-08-01,98.0,20.9,37.2,13.0,8.7,20.2,Construction/Dust,71.2
Delhi,2019-08-02,95.0,23.4,37.2,12.5,9.0,17.8,Construction/Dust,67.9
Delhi,2019-08-03,104.0,24.6,32.6,15.7,10.1,17.0,Construction/Dust,60.4
Delhi,2019-08-04,101.0,25.5,27.8,17.6,12.5,16.6,Construction/Dust,53.0
Delhi,2019-08-05,108.0,27.4,28.0,14.6,12.9,17.1,Construction/Dust,50.8
Delhi,2019-08-06,99.0,30.4,33.0,13.6,8.5,14.6,Construction/Dust,53.4
Delhi,2019-08-07,104.0,25.8,32.3,15.8,8.3,17.8,Construction/Dust,58.4
Delhi,2019-08-08,99.0,21.2,37.2,16.5,7.4,17.8,Construction/Dust,70.8
Delhi,2019-08-09,89.0,18.6,45.2,14.2,6.6,15.3,Construction/Dust,84.6
Delhi,2019-08-10,75.0,19.1,46.0,12.8,6.7,15.4,Construction/Dust,85.0
Delhi,2019-08-11,83.0,21.2,42.4,13.3,7.3,15.9,Construction/Dust,77.6
Delhi,2019-08-12,80.0,22.9,44.1,12.5,6.8,13.8,Construction/Dust,77.6
Delhi,2019-08-13,85.0,23.9,42.9,12.7,6.9,13.6,Construction/Dust,74.7
Delhi,2019-08-14,93.0,28.8,27.0,13.7,9.1,21.3,Traffic,52.3
Delhi,2019-08-15,93.0,24.8,36.8,14.8,8.3,15.4,Construction/Dust,65.6
Delhi,2019-08-16,73.0,19.5,44.6,14.2,6.7,15.0,Construction/Dust,82.6
Delhi,2019-08-17,67.0,19.2,46.6,14.4,6.6,13.1,Construction/Dust,85.6
Delhi,2019-08-18,66.0,22.9,41.1,16.1,6.7,13.2,Construction/Dust,73.7
Delhi,2019-08-19,99.0,26.6,33.9,12.8,9.8,16.8,Construction/Dust,59.5
Delhi,2019-08-20,103.0,25.0,35.3,11.9,10.7,17.2,Construction/Dust,63.4
Delhi,2019-08-21,107.0,24.0,36.4,10.7,11.0,18.0,Construction/Dust,66.1
Delhi,2019-08-22,125.0,27.0,36.6,11.4,10.2,14.8,Construction/Dust,62.5
Delhi,2019-08-23,130.0,27.1,34.5,11.2,11.2,16.0,Construction/Dust,59.6
Delhi,2019-08-24,149.0,29.3,30.1,11.8,13.1,15.7,Construction/Dust,51.0
Delhi,2019-08-25,107.0,24.5,36.9,13.5,9.4,15.6,Construction/Dust,66.1
Delhi,2019-08-26,77.0,23.1,42.3,12.7,7.2,14.7,Construction/Dust,75.0
Delhi,2019-08-27,114.0,23.7,31.7,14.3,9.2,21.1,Construction/Dust,60.4
Delhi,2019-08-28,119.0,23.6,32.1,14.2,9.8,20.3,Construction/Dust,61.0
Delhi,2019-08-29,103.0,21.5,39.3,11.9,8.6,18.8,Construction/Dust,73.1
Delhi,2019-08-30,110.0,22.0,31.2,13.2,10.1,23.5,Construction/Dust,60.0
Delhi,2019-08-31,123.0,28.7,26.7,12.7,12.7,19.3,Traffic,52.6
Delhi,2019-09-01,123.0,24.8,34.9,12.2,9.0,19.1,Construction/Dust,63.1
Delhi,2019-09-02,105.0,22.9,29.3,12.5,10.9,24.3,Construction/Dust,56.5
Delhi,2019-09-03,131.0,25.9,26.0,12.8,16.3,19.1,Construction/Dust,50.1
Delhi,2019-09-04,165.0,25.3,25.2,12.5,15.9,21.1,Traffic,50.1
Delhi,2019-09-05,118.0,21.5,38.7,14.1,8.5,17.1,Construction/Dust,72.4
Delhi,2019-09-06,96.0,21.7,35.4,18.2,8.9,15.8,Construction/Dust,67.8
Delhi,2019-09-07,95.0,23.6,39.7,12.3,9.2,15.1,Construction/Dust,70.9
Delhi,2019-09-08,99.0,20.4,36.9,13.3,8.5,20.8,Construction/Dust,70.9
Delhi,2019-09-09,107.0,22.4,32.7,12.2,14.2,18.6,Construction/Dust,63.4
Delhi,2019-09-10,139.0,22.6,27.0,13.2,13.8,23.5,Construction/Dust,54.6
Delhi,2019-09-11,166.0,23.4,23.8,12.4,15.0,25.3,Secondary/Photochemical,52.0
Delhi,2019-09-12,158.0,22.7,31.4,12.9,13.9,19.1,Construction/Dust,61.3
Delhi,2019-09-13,103.0,21.0,41.2,12.3,8.8,16.7,Construction/Dust,76.3
Delhi,2019-09-14,85.0,18.7,43.1,12.9,7.5,17.8,Construction/Dust,81.7
Delhi,2019-09-15,83.0,21.9,35.6,14.0,9.9,18.6,Construction/Dust,67.8
Delhi,2019-09-16,111.0,24.7,29.8,11.4,13.0,21.2,Construction/Dust,56.6
Delhi,2019-09-17,143.0,24.3,27.6,11.5,12.8,23.8,Construction/Dust,54.3
Delhi,2019-09-18,117.0,20.0,35.4,13.7,8.5,22.3,Construction/Dust,67.0
Delhi,2019-09-19,80.0,18.2,43.8,14.8,6.9,16.3,Construction/Dust,83.3
Delhi,2019-09-20,96.0,21.3,34.9,17.1,9.6,17.0,Construction/Dust,67.7
Delhi,2019-09-21,112.0,22.5,35.9,15.2,9.7,16.8,Construction/Dust,67.4
Delhi,2019-09-22,86.0,22.1,41.3,15.5,7.5,13.7,Construction/Dust,75.0
Delhi,2019-09-23,89.0,21.3,35.7,16.1,8.7,18.3,Construction/Dust,68.7
Delhi,2019-09-24,103.0,23.2,37.3,13.7,8.9,16.9,Construction/Dust,68.3
Delhi,2019-09-25,100.0,20.8,41.0,13.4,7.9,16.9,Construction/Dust,76.3
Delhi,2019-09-26,87.0,19.2,42.0,17.2,7.0,14.5,Construction/Dust,79.6
Delhi,2019-09-27,78.0,18.1,44.2,16.8,6.7,14.2,Construction/Dust,83.9
Delhi,2019-09-28,78.0,18.5,43.9,16.8,7.0,13.8,Construction/Dust,83.0
Delhi,2019-09-29,68.0,17.7,47.5,14.0,6.8,14.1,Construction/Dust,88.7
Delhi,2019-09-30,75.0,20.9,43.2,12.0,7.9,16.0,Construction/Dust,79.0
Delhi,2019-10-01,98.0,21.0,38.8,12.1,12.7,15.3,Construction/Dust,73.1
Delhi,2019-10-02,105.0,21.5,30.4,12.4,15.4,20.4,Construction/Dust,61.6
Delhi,2019-10-03,140.0,22.4,24.2,13.0,18.7,21.7,Construction/Dust,52.3
Delhi,2019-10-04,113.0,22.4,28.9,11.4,18.1,19.2,Construction/Dust,58.4
Delhi,2019-10-05,108.0,22.3,33.6,10.8,14.7,18.6,Construction/Dust,64.7
Delhi,2019-10-06,127.0,21.3,25.5,10.8,21.2,21.2,Construction/Dust,55.5
Delhi,2019-10-07,133.0,20.2,27.9,10.7,21.4,19.8,Construction/Dust,58.4
Delhi,2019-10-08,123.0,19.9,29.9,11.8,16.8,21.7,Construction/Dust,60.7
Delhi,2019-10-09,165.0,24.0,21.1,13.7,19.4,21.8,Traffic,52.9
Delhi,2019-10-10,208.0,24.5,19.1,15.1,19.2,22.0,Traffic,53.2
Delhi,2019-10-11,243.0,25.2,19.4,13.2,20.7,21.5,Traffic,54.8
Delhi,2019-10-12,235.0,25.8,18.9,13.6,20.9,20.8,Traffic,56.4
Delhi,2019-10-13,282.0,26.9,17.7,14.6,20.5,20.4,Traffic,58.3
Delhi,2019-10-14,285.0,27.0,19.0,13.5,20.4,20.1,Traffic,58.6
Delhi,2019-10-15,291.0,27.5,18.4,14.2,18.6,21.3,Traffic,58.1
Delhi,2019-10-16,320.0,26.6,17.0,14.5,19.6,22.3,Traffic,55.6
Delhi,2019-10-17,300.0,24.6,18.2,16.1,19.8,21.3,Traffic,54.3
Delhi,2019-10-18,265.0,21.9,21.7,14.1,21.7,20.7,Traffic,50.3
Delhi,2019-10-19,170.0,24.3,21.2,13.6,20.5,20.3,Traffic,54.0
Delhi,2019-10-20,242.0,25.7,20.8,13.4,23.0,17.0,Traffic,53.5
Delhi,2019-10-21,254.0,26.1,19.8,13.8,22.1,18.2,Traffic,55.2
Delhi,2019-10-22,243.0,25.6,21.1,14.0,20.5,18.8,Traffic,55.8
Delhi,2019-10-23,248.0,27.2,19.2,15.0,19.1,19.5,Traffic,60.0
Delhi,2019-10-24,335.0,27.4,16.6,16.9,17.8,21.3,Traffic,57.9
Delhi,2019-10-25,331.0,26.0,18.2,15.8,18.8,21.2,Traffic,56.2
Delhi,2019-10-26,315.0,27.5,17.4,14.2,19.7,21.3,Traffic,58.1
Delhi,2019-10-27,354.0,27.0,14.6,15.3,21.8,21.4,Traffic,56.8
Delhi,2019-10-28,417.0,26.8,12.0,19.1,22.1,19.9,Traffic,56.1
Delhi,2019-10-29,419.0,31.1,13.8,15.2,23.4,16.5,Traffic,60.0
Delhi,2019-10-30,452.0,30.6,14.6,15.7,22.1,16.9,Traffic,61.0
Delhi,2019-10-31,460.0,30.4,14.0,16.7,21.1,17.8,Traffic,62.1
Delhi,2019-11-01,591.0,29.5,12.9,16.6,20.3,20.7,Traffic,61.4
Delhi,2019-11-02,473.0,29.8,12.8,15.7,24.2,17.5,Traffic,57.3
Delhi,2019-11-03,659.0,31.4,11.6,13.0,26.5,17.5,Traffic,56.4
Delhi,2019-11-04,532.0,26.9,12.6,15.3,26.2,19.0,Traffic,50.9
Delhi,2019-11-05,385.0,25.7,14.4,16.3,24.0,19.6,Traffic,52.2
Delhi,2019-11-06,265.0,28.5,19.9,14.3,22.0,15.2,Traffic,58.4
Delhi,2019-11-07,296.0,29.7,15.4,15.7,25.6,13.7,Traffic,55.3
Delhi,2019-11-08,346.0,28.8,15.3,16.8,22.9,16.3,Traffic,57.7
Delhi,2019-11-09,321.0,26.3,16.1,15.6,26.0,16.0,Traffic,50.4
Delhi,2019-11-10,339.0,27.0,14.0,16.7,23.3,19.0,Traffic,54.8
Delhi,2019-11-11,376.0,28.8,13.2,16.7,21.7,19.6,Traffic,59.2
Delhi,2019-11-12,475.0,29.7,11.9,15.7,21.5,21.2,Traffic,60.7
Delhi,2019-11-13,532.0,30.8,12.2,16.6,21.9,18.5,Traffic,61.6
Delhi,2019-11-14,537.0,32.4,12.8,18.0,22.8,14.0,Traffic,62.5
Delhi,2019-11-15,595.0,30.4,11.9,16.3,23.1,18.3,Traffic,59.5
Delhi,2019-11-16,438.0,25.2,16.5,16.7,25.2,16.5,Traffic,50.0
Delhi,2019-11-17,273.0,20.8,19.0,15.8,29.4,15.0,Crop/Biomass Burning,61.2
Delhi,2019-11-18,245.0,24.9,17.2,14.5,27.0,16.3,Crop/Biomass Burning,52.7
Delhi,2019-11-19,251.0,29.0,16.6,15.2,23.1,16.0,Traffic,57.7
Delhi,2019-11-20,315.0,30.3,15.1,15.9,20.4,18.1,Traffic,62.9
Delhi,2019-11-21,375.0,29.1,14.3,17.9,18.9,19.8,Traffic,62.1
Delhi,2019-11-22,377.0,29.9,14.5,16.6,20.2,18.8,Traffic,62.6
Delhi,2019-11-23,334.0,28.2,17.2,15.4,25.0,14.1,Traffic,54.2
Delhi,2019-11-24,264.0,23.6,16.8,16.1,27.5,16.0,Crop/Biomass Burning,55.1
Delhi,2019-11-25,269.0,28.0,16.8,16.5,22.7,16.0,Traffic,56.9
Delhi,2019-11-26,284.0,25.9,17.9,18.3,19.8,18.3,Traffic,57.9
Delhi,2019-11-27,166.0,22.1,21.4,14.9,25.3,16.2,Crop/Biomass Burning,54.2
Delhi,2019-11-28,106.0,20.7,31.4,15.8,13.1,18.9,Construction/Dust,63.9
Delhi,2019-11-29,89.0,24.9,22.4,15.1,23.1,14.4,Traffic,52.3
Delhi,2019-11-30,175.0,26.7,17.1,13.8,28.6,13.8,Crop/Biomass Burning,52.5
Delhi,2019-12-01,257.0,28.3,15.7,16.8,21.4,17.9,Traffic,59.0
Delhi,2019-12-02,299.0,31.4,15.9,15.1,20.3,17.2,Traffic,64.4
Delhi,2019-12-03,302.0,31.2,17.2,15.0,19.5,17.0,Traffic,65.2
Delhi,2019-12-04,313.0,32.1,16.1,16.3,18.8,16.7,Traffic,67.3
Delhi,2019-12-05,389.0,31.7,13.5,16.0,19.2,19.6,Traffic,65.7
Delhi,2019-12-06,423.0,32.6,13.4,16.4,21.2,16.4,Traffic,64.8
Delhi,2019-12-07,382.0,31.9,13.2,17.9,20.2,16.8,Traffic,65.2
Delhi,2019-12-08,404.0,33.2,13.1,16.5,20.8,16.4,Traffic,66.1
Delhi,2019-12-09,371.0,33.7,14.5,15.6,20.9,15.3,Traffic,66.6
Delhi,2019-12-10,377.0,32.4,13.8,15.0,20.2,18.6,Traffic,65.9
Delhi,2019-12-11,430.0,31.8,13.2,16.2,19.5,19.3,Traffic,66.0
Delhi,2019-12-12,471.0,30.8,12.6,15.0,20.6,20.9,Traffic,62.9
Delhi,2019-12-13,322.0,30.6,12.9,11.8,26.4,18.3,Traffic,55.5
Delhi,2019-12-14,179.0,30.1,20.1,14.3,21.3,14.1,Traffic,61.4
Delhi,2019-12-15,205.0,29.0,19.4,12.7,24.7,14.2,Traffic,55.6
Delhi,2019-12-16,202.0,28.3,18.3,11.1,28.1,14.2,Traffic,50.3
Delhi,2019-12-17,178.0,26.8,17.9,11.2,28.6,15.4,Crop/Biomass Burning,52.3
Delhi,2019-12-18,273.0,29.0,15.0,11.0,26.3,18.7,Traffic,53.5
Delhi,2019-12-19,354.0,33.6,13.5,12.7,24.9,15.2,Traffic,61.3
Delhi,2019-12-20,452.0,34.3,12.7,13.0,24.5,15.4,Traffic,62.7
Delhi,2019-12-21,441.0,33.9,13.0,11.3,27.8,13.9,Traffic,57.9
Delhi,2019-12-22,351.0,29.2,13.5,10.0,33.6,13.7,Crop/Biomass Burning,55.7
Delhi,2019-12-23,321.0,29.6,13.5,10.2,32.2,14.5,Crop/Biomass Burning,53.4
Delhi,2019-12-24,376.0,33.6,14.6,11.2,25.3,15.3,Traffic,60.8
Delhi,2019-12-25,384.0,28.1,17.2,10.0,31.1,13.5,Crop/Biomass Burning,53.9
Delhi,2019-12-26,340.0,28.8,15.9,9.9,30.5,14.9,Crop/Biomass Burning,52.2
Delhi,2019-12-27,372.0,32.4,15.4,10.3,26.7,15.2,Traffic,57.4
Delhi,2019-12-28,425.0,32.9,14.7,13.5,24.0,14.9,Traffic,61.6
Delhi,2019-12-29,455.0,31.7,14.2,13.0,23.1,18.1,Traffic,61.2
Delhi,2019-12-30,506.0,33.3,13.1,14.9,24.3,14.4,Traffic,61.7
Delhi,2019-12-31,417.0,31.7,12.4,15.4,25.3,15.2,Traffic,58.3
Delhi,2020-01-01,492.0,30.7,11.7,19.3,19.8,18.6,Traffic,64.2
Delhi,2020-01-02,485.0,30.8,11.8,20.1,19.8,17.5,Traffic,63.9
Delhi,2020-01-03,426.0,32.3,13.1,18.3,21.5,14.7,Traffic,64.0
Delhi,2020-01-04,366.0,32.6,13.4,16.5,21.9,15.6,Traffic,63.9
Delhi,2020-01-05,354.0,29.2,15.0,13.5,25.6,16.8,Traffic,54.7
Delhi,2020-01-06,335.0,30.1,15.6,16.8,24.2,13.4,Traffic,57.7
Delhi,2020-01-07,285.0,28.0,14.1,20.5,23.6,13.7,Traffic,55.7
Delhi,2020-01-08,281.0,29.9,12.5,13.7,31.0,13.0,Crop/Biomass Burning,51.4
Delhi,2020-01-09,231.0,24.6,17.6,11.8,31.6,14.3,Crop/Biomass Burning,59.1
Delhi,2020-01-10,255.0,30.0,16.4,13.6,24.5,15.5,Traffic,57.2
Delhi,2020-01-11,309.0,30.9,16.0,15.8,20.9,16.4,Traffic,63.0
Delhi,2020-01-12,352.0,32.3,14.6,15.6,20.9,16.6,Traffic,64.8
Delhi,2020-01-13,381.0,32.8,13.9,15.5,22.8,14.9,Traffic,63.0
Delhi,2020-01-14,314.0,28.8,14.1,14.9,28.6,13.7,Traffic,50.3
Delhi,2020-01-15,241.0,28.8,17.4,16.4,22.4,15.0,Traffic,58.3
Delhi,2020-01-16,286.0,28.1,13.8,17.1,27.9,13.0,Traffic,50.3
Delhi,2020-01-17,287.0,28.1,14.3,16.6,27.9,13.2,Traffic,50.3
Delhi,2020-01-18,262.0,30.3,17.3,14.5,24.7,13.2,Traffic,57.3
Delhi,2020-01-19,290.0,24.0,16.7,13.4,30.3,15.6,Crop/Biomass Burning,58.2
Delhi,2020-01-20,282.0,28.4,17.1,14.3,25.8,14.4,Traffic,53.4
Delhi,2020-01-21,359.0,30.9,15.0,16.4,23.0,14.8,Traffic,60.3
Delhi,2020-01-22,378.0,31.6,14.1,15.6,24.7,14.1,Traffic,59.0
Delhi,2020-01-23,273.0,22.2,26.8,13.5,20.6,16.9,Construction/Dust,56.0
Delhi,2020-01-24,155.0,25.0,23.3,16.5,17.8,17.4,Traffic,52.2
Delhi,2020-01-25,251.0,30.9,18.1,16.5,19.9,14.5,Traffic,64.3
Delhi,2020-01-26,349.0,30.9,14.3,16.5,21.4,16.9,Traffic,62.4
Delhi,2020-01-27,365.0,32.8,14.6,17.7,20.6,14.2,Traffic,65.9
Delhi,2020-01-28,302.0,29.5,13.8,18.9,23.7,14.1,Traffic,57.5
Delhi,2020-01-29,218.0,29.4,21.4,15.6,19.2,14.4,Traffic,60.4
Delhi,2020-01-30,195.0,27.0,22.7,15.5,20.4,14.4,Traffic,55.6
Delhi,2020-01-31,203.0,27.9,22.7,14.9,20.1,14.4,Traffic,56.8
Delhi,2020-02-01,244.0,27.7,20.5,14.5,21.1,16.2,Traffic,58.6
Delhi,2020-02-02,254.0,27.6,18.0,15.2,22.5,16.6,Traffic,56.6
Delhi,2020-02-03,297.0,30.0,17.8,15.1,19.5,17.7,Traffic,63.6
Delhi,2020-02-04,336.0,29.8,16.5,16.7,17.9,19.1,Traffic,63.9
Delhi,2020-02-05,344.0,28.5,17.0,17.5,20.3,16.7,Traffic,60.7
Delhi,2020-02-06,277.0,27.6,18.1,16.8,19.4,18.1,Traffic,60.7
Delhi,2020-02-07,307.0,29.8,16.2,17.4,19.0,17.6,Traffic,64.0
Delhi,2020-02-08,315.0,25.5,15.5,19.1,20.9,19.0,Traffic,56.0
Delhi,2020-02-09,310.0,27.2,15.7,18.5,19.9,18.7,Traffic,59.5
Delhi,2020-02-10,328.0,29.8,16.0,18.0,19.9,16.2,Traffic,62.9
Delhi,2020-02-11,347.0,30.0,16.3,16.7,18.7,18.2,Traffic,64.7
Delhi,2020-02-12,343.0,27.2,16.3,18.8,19.1,18.7,Traffic,60.5
Delhi,2020-02-13,279.0,22.0,19.8,21.7,16.9,19.6,Traffic,50.4
Delhi,2020-02-14,186.0,19.5,25.2,18.2,14.0,23.1,Construction/Dust,52.7
Delhi,2020-02-15,174.0,21.6,21.5,21.2,14.4,21.3,Traffic,50.1
Delhi,2020-02-16,254.0,27.2,16.7,20.4,16.6,19.1,Traffic,58.8
Delhi,2020-02-17,323.0,28.4,16.4,19.5,17.3,18.3,Traffic,61.6
Delhi,2020-02-18,292.0,26.7,17.2,21.2,15.3,19.5,Traffic,57.2
Delhi,2020-02-19,300.0,27.8,18.2,19.0,15.4,19.5,Traffic,60.8
Delhi,2020-02-20,253.0,21.6,21.7,17.4,14.9,24.4,Secondary/Photochemical,53.5
Delhi,2020-02-21,170.0,21.4,19.4,18.3,13.7,27.2,Secondary/Photochemical,57.5
Delhi,2020-02-22,104.0,25.8,22.6,20.1,13.6,17.9,Traffic,54.2
Delhi,2020-02-23,221.0,25.4,18.0,19.4,18.2,19.0,Traffic,57.8
Delhi,2020-02-24,169.0,23.6,22.8,21.7,13.9,18.0,Traffic,51.0
Delhi,2020-02-25,244.0,24.9,17.3,21.7,18.0,18.1,Traffic,54.2
Delhi,2020-02-26,303.0,27.1,17.2,19.5,17.4,18.8,Traffic,59.9
Delhi,2020-02-27,270.0,25.4,19.5,18.9,17.2,19.0,Traffic,57.7
Delhi,2020-02-28,214.0,21.1,21.9,16.8,16.8,23.4,Secondary/Photochemical,52.0
Delhi,2020-02-29,144.0,20.5,23.8,19.4,13.7,22.5,Construction/Dust,51.7
Delhi,2020-03-01,105.0,23.1,25.9,18.4,9.7,23.0,Construction/Dust,53.6
Delhi,2020-03-02,192.0,27.9,20.0,18.6,15.2,18.2,Traffic,60.3
Delhi,2020-03-03,226.0,25.4,22.8,19.7,15.2,16.9,Traffic,53.4
Delhi,2020-03-04,200.0,23.1,23.1,19.2,13.9,20.7,Traffic,50.0
Delhi,2020-03-05,112.0,20.4,29.4,19.0,8.0,23.1,Construction/Dust,58.2
Delhi,2020-03-06,82.0,23.0,27.2,19.9,6.9,23.1,Construction/Dust,55.3
Delhi,2020-03-07,77.0,21.2,27.6,19.6,9.9,21.7,Construction/Dust,57.7
Delhi,2020-03-08,156.0,23.8,22.6,18.9,15.2,19.6,Traffic,51.6
Delhi,2020-03-09,138.0,19.1,28.2,20.3,12.7,19.7,Construction/Dust,60.3
Delhi,2020-03-10,186.0,18.6,19.9,21.9,15.3,24.3,Secondary/Photochemical,53.1
Delhi,2020-03-11,128.0,18.6,24.2,20.7,11.9,24.6,Secondary/Photochemical,50.5
Delhi,2020-03-12,125.0,21.1,29.8,19.0,11.6,18.5,Construction/Dust,61.3
Delhi,2020-03-13,170.0,20.5,28.6,19.2,12.5,19.2,Construction/Dust,60.5
Delhi,2020-03-14,131.0,20.8,31.3,20.6,9.9,17.4,Construction/Dust,63.6
Delhi,2020-03-15,124.0,22.2,23.6,20.3,12.9,21.0,Construction/Dust,51.8
